id,relevance
267,2.331355017519984
268,2.2072416427768435
269,2.124523093517828
271,2.237717157927221
273,2.348259298449946
274,2.252872290524791
277,2.355431303759655
278,2.218881350925374
279,2.152019833228147
280,2.488046360272309
281,2.4573182165240213
282,2.459342335576673
283,2.325748530754736
285,2.39194116340545
286,2.292933733862751
287,2.446369085923967
288,2.3885523231801065
289,2.3885523231801065
291,2.574495064599001
292,2.6143029254894694
295,2.3737515729166376
296,2.3737515729166376
298,2.516360975526545
299,2.439840012815806
300,2.4599701401719103
301,2.2741061750202394
302,2.4884143425848495
303,2.18216459435015
304,2.4156702303440194
306,2.2353206588053514
307,2.318762917078123
308,2.4267183071116953
309,2.260329491582491
310,2.6139609922517826
311,2.5925880689066307
312,2.7264029275918045
313,2.2713360897778823
315,2.4626047941135725
316,2.3850684095773427
317,2.2731406995475565
320,2.4888628001067863
321,2.2064634343434335
322,2.5167490116299867
324,2.62850169680643
325,2.4238009840155947
326,2.3939720352188423
328,2.760688115719406
329,2.3048944477489504
330,2.713239552669552
332,2.2703848351992835
333,2.4171713335430285
336,2.3690890937453326
337,2.12596256410467
338,2.2505545069081347
339,2.3144437922769217
342,2.375073843154464
344,2.318876867585305
345,2.3502775106666345
348,2.210158146398568
349,2.3263107586049125
352,2.268980380928674
353,2.5039150539462742
356,2.418788767392203
357,2.3268694325424253
358,2.3305328966010768
360,2.424205162559011
362,2.376312571299888
364,2.422704578069538
366,2.1984539099947047
367,2.4450955809713717
368,2.385878619124054
369,2.542071271050541
370,2.384402217743426
371,2.5550894275310108
372,2.083226264860868
376,2.272137994467948
377,2.4655811601960087
378,2.5094196264891098
379,2.3356878900126796
380,2.179225771336554
381,2.5282121717269974
382,2.4162966916287467
383,2.3991334955101244
384,2.580744248661303
386,2.479508384881728
387,2.489682500823757
388,2.46871742363822
390,2.2652619309254463
391,2.1465941047872548
392,2.359393731414554
393,2.172126022780218
394,2.295174545454546
395,2.2847343158692515
396,2.251540659572621
398,2.3478857943086
399,2.331047227201529
404,2.2594605748239256
405,2.548778287040265
406,2.594626141335856
409,2.431879202827953
410,2.236766818161103
412,2.484264771909898
414,2.2114131851800214
415,2.1714602050082887
416,2.3857088511063638
417,2.2276752632119066
419,2.183559018048148
420,2.2641294096469706
423,2.420794521541707
424,2.315723804885687
425,1.9689750501129302
426,2.26655189534732
427,2.070016082252019
428,2.4050596002086806
429,2.3323344552728598
430,2.396604703231142
431,2.374285801443729
432,2.7395128070175434
433,2.4311198517717214
434,2.5962496959064323
435,2.431913627152877
436,2.4576770044391183
437,2.6049133505212705
438,2.4622071086698836
439,2.508914137486007
441,2.3545938933873147
442,2.7395128070175434
443,2.074935088253456
448,2.4045410805218173
449,2.3545938933873147
450,2.4888852136646613
451,2.5729496959064324
453,2.391516056579609
457,2.6049133505212705
460,2.443193592121462
462,2.323516383023351
463,2.64639827496424
464,2.635742936778779
465,2.7603135537720713
466,2.82022514099387
467,2.348111700757062
471,2.7506695946255335
472,2.5339239779500535
474,2.7397030917999867
477,2.564347250438135
482,2.313453476727403
483,2.447024780361957
484,2.364885211015352
486,2.3122800431643977
487,2.074717772886094
488,2.2748734408620814
489,2.3349715805417044
490,2.4409662385266766
493,2.421761009806218
494,2.100639138279175
495,2.4832233869681093
496,2.1259455680646355
498,2.291656528978144
499,2.3797313912325926
502,2.3140494427816853
503,2.4075191766397124
504,2.2670769329602285
505,2.1529652624228373
506,2.3451749080809456
507,2.185718337012779
509,2.3729063248430253
510,2.3544832560541087
512,2.263434363435713
513,2.3170864676977585
514,2.3815334365072216
515,2.233195456786806
518,2.0855334285573397
519,2.4593878180231803
520,2.166335327432169
521,2.488337114023752
522,2.515980838424672
523,2.408628626077953
525,2.333655607456405
526,2.554086045016492
527,2.1419346113306963
528,2.3335896374651064
529,2.423225499463255
530,2.3299853471057204
531,2.4347758496006335
532,2.5330828054674326
534,2.2586851985539216
535,2.4002305202331735
537,2.4384906555931565
538,2.291707130874327
539,2.4406972856483993
540,2.330589102110952
541,2.4192869741326195
543,2.307369925751465
545,2.4815545710810283
546,2.14001033477615
547,2.1196052080917767
548,2.379090852249122
550,2.50093823175659
552,2.314517274047187
553,2.3682063283107535
554,2.433470755918233
555,2.3910486082209825
556,2.3445632254641913
558,2.271081035507836
560,2.50093823175659
561,2.402544136512474
564,2.4353466993345445
565,2.240883100413657
566,2.3578181138651924
567,2.5760978967525583
569,2.342466660096022
570,2.21291453680977
574,2.3302398992224895
575,2.5985355004924586
577,2.419047011871643
578,2.7225287047976945
579,2.5564929367372304
580,2.5346110458943674
586,2.4594198448534885
587,2.3619125686826017
588,2.3408946516549567
589,2.4485791928077165
590,2.1736222306486823
592,2.586774237028938
594,2.2144100967297633
596,2.476967029606804
597,2.5134562474650743
598,2.5906345559489288
599,2.749851683627674
601,2.449816813886123
602,2.5365327478907207
603,2.5062406398311157
604,2.309542669130827
607,2.330177097596671
608,2.351995333828083
609,2.2453861272683717
610,2.344623042147336
612,2.305488049471257
613,2.4210995737659955
614,2.3842384018405363
615,2.3404384084334167
616,2.4946799585155026
617,2.538226274007981
618,2.4718701355239574
620,2.70820802269999
621,2.4777852756446466
622,2.57054818771361
623,2.5183536259011143
624,2.4081033620856127
625,2.4201032305689463
627,2.1958837555186808
628,2.4814097672076993
629,2.4715903733056663
631,2.472425658133197
632,2.407662961647639
633,2.1900912086961597
638,2.2350140710610154
639,2.4426188352027145
641,2.230601266068115
645,2.6405909182306435
647,2.6422815122921266
648,2.2751013497042973
649,2.6386248980367606
650,2.4021145548383522
651,2.5080344899370917
654,2.4060999460686268
655,2.247603333729833
656,2.024809484313128
657,2.534934523210892
658,2.267452121792449
664,2.4901921100259035
665,2.462222817841502
667,2.4219669641268644
672,2.43536835907078
673,2.471040578690934
675,2.2395026184305515
676,2.269316517785801
678,2.5227786788190736
681,2.4172714686193344
683,2.279693780571467
684,2.2631099327635398
685,2.4889592973603607
689,2.183731375881338
692,2.1185364462171146
693,2.2660795112812058
694,2.185940808788135
695,2.008349795536263
697,2.2817041426850624
698,2.389065505964077
699,2.5815250477585896
701,2.33616636181382
702,2.400675489356069
703,2.4450241142189295
704,2.419713116496973
705,2.459718182209469
706,2.6520889625126647
707,2.633371190240029
708,2.6835674334926654
709,2.1367443092207923
710,2.29827278796817
711,2.29827278796817
714,2.5415900000000007
716,2.4778347407407417
717,2.5626624731182797
719,2.6510358153846156
720,2.6071395555555545
721,2.6541095931623935
723,2.2820157791371547
724,2.5626624731182797
725,2.221198287966624
727,2.5842245786753
728,2.4447745928081366
729,2.4935932395800857
730,2.2276261115661993
732,2.146279433156053
733,2.5060574182691657
735,2.2781007333416876
736,2.345201971411059
738,2.27320326264663
741,2.245849076479774
744,2.2566355395277777
746,2.471597292308572
747,2.22447071932302
750,2.1389273170050687
752,2.2363110186607256
754,2.263812701159977
755,2.282751046189046
757,2.3445229782887607
761,2.348770017652677
762,2.153551775740686
766,2.16866257168259
767,2.267612656374011
768,2.1126339889332133
769,2.406531684282037
770,2.061140321210796
772,2.310967502654822
774,2.2110363835263858
775,2.3595964260164175
776,2.2126903300832486
777,2.1844871368190844
779,2.486226231028736
780,2.468870852865108
781,2.584141687316118
782,2.453150189679266
783,2.334340504032172
785,2.225871338128031
786,2.185521915826886
788,2.66773
789,2.231317157324656
792,2.0329417096592
793,2.4107463684847557
794,2.3952200666139496
795,2.1472556060436943
796,2.799146
797,2.6172942762016294
798,2.5965296021510196
799,2.3112418727994735
802,2.438674763325063
803,2.427829044579316
804,2.426784845352
805,2.5959971042910484
806,2.5488639994520543
807,2.2390565362881265
808,2.3899456171830993
809,2.337932090796011
810,2.5194986525717162
813,2.5012376702542687
814,2.5277286955579124
815,2.684213104072397
816,2.4667379104011076
820,2.2931272797123383
821,2.267505076725719
822,2.362677280078002
823,2.363458745700783
825,2.383785821136948
827,2.3641795849527902
829,2.583920282254766
830,2.362941383305421
833,2.701653294396365
834,2.718833185071328
835,2.302250519827401
836,2.4322945543431103
838,2.4285762706636573
839,2.388453875632601
840,2.2826102876684167
841,2.4620933627109554
842,2.3233139743328426
845,2.3312371727291445
846,2.109791850350084
848,2.2859172610842555
849,2.205076792013473
850,2.2515234716393993
851,2.401038746035453
853,2.4009413336132335
854,2.1050337769955907
855,2.3751253887224215
856,2.2570094934374523
858,2.3762493324250573
859,2.218955719609351
860,2.3172528886136696
861,2.5873135199125112
863,2.210686344380522
864,2.450728297623023
865,2.1511969443490497
866,2.1332945187068697
870,2.4438039543215018
871,2.3849648090794315
873,2.350927161576519
874,2.742760261148067
875,1.966341793390647
877,2.2942238333513525
879,2.609889674485626
880,2.491551305508327
883,2.2030266492505133
884,2.1976233214657164
887,2.742760261148067
888,2.5415567590934445
889,2.302872432530557
890,2.2463444574936604
891,2.2463444574936604
892,2.371994770306879
896,2.365991089243597
897,2.1577964047110267
900,2.420806225012615
901,2.547395358178054
903,2.7389429150437543
904,2.6988268577030388
905,2.118523373468766
906,2.3317781258893326
907,2.3339785801698283
911,2.089446193789978
913,2.263745275164803
914,2.053687513404219
915,2.2008016317419306
916,2.339691606208274
917,2.1518750208389896
919,2.138329793323134
920,2.0135734376292485
921,2.326458272962807
924,2.4209113890588343
925,2.329395629268188
926,2.3280007890261465
927,2.416787124269145
930,2.3390242586532293
931,2.3390242586532293
932,2.375437360102694
933,2.264668340183126
935,2.506442057699174
936,2.4633216630795136
937,2.3611450127072806
938,2.3616237453473907
939,2.408851270123579
941,2.437033970834187
942,2.48165773158732
943,2.50412764016823
945,2.4566558057576615
946,2.3557792766852668
947,2.4948735341960013
948,2.3029465861068035
949,2.3711563756684377
950,2.1506108922693885
951,2.5399191506227403
952,2.528426496779229
953,2.7045534091865315
955,2.560758287751981
956,2.151557611682708
957,2.6015348637892837
959,2.6022159653661023
960,2.232204397323844
961,2.7920241683108027
964,2.3913402612217687
965,2.117196210536234
966,2.202602443088736
967,2.580124603140935
968,2.699310273128309
970,2.7518749117638555
971,2.6130735995212113
972,2.3931326315789483
973,2.3137013533394466
975,2.281894569599884
976,2.272696569461214
977,2.2563137316233766
979,2.3810784614276383
980,2.2954471773412886
981,2.390758665031313
982,2.5019501386554888
983,2.1722677793156704
985,2.379580256481965
986,2.4363699657200266
987,2.29517716072024
988,2.2824198528261155
989,2.2182022038574036
990,2.4594457186641763
992,2.485689440684745
993,2.294468293355266
994,2.513125657915583
995,2.1642005812451264
996,2.067192522296303
997,2.4274344959824483
998,2.4274344959824483
999,2.6577171251860405
1002,2.424628454328822
1003,2.305374559869613
1005,2.296100173844636
1006,2.136101280648725
1009,2.539033157509158
1010,2.5767940647129017
1011,2.568348799342604
1012,2.6581963742245813
1013,2.2810425452801772
1014,2.415076389584296
1015,2.1749160273459553
1016,2.477059988740346
1017,2.477059988740346
1018,2.1184423528254888
1021,2.237317132456136
1023,2.547570028012947
1024,2.2393255328393527
1025,2.34570421584204
1027,2.2650104808335034
1029,2.67376
1030,2.5441622249827476
1032,2.3527094129786996
1033,2.5995400759674423
1034,2.599811878023001
1035,2.589483909774436
1036,2.5404492066815276
1037,2.6758793650793655
1039,2.259937156262775
1041,2.403129574161316
1042,2.3171918643103777
1043,2.3113171601739735
1044,2.353442921123722
1045,2.6050192350256145
1046,2.519500697069607
1047,2.306041838172202
1048,2.4684857381107568
1049,2.333067485597595
1050,2.3434479756163933
1052,2.375387255348983
1054,2.3777213145663256
1055,2.413359000465461
1057,2.3384670758702497
1058,2.5224618348933108
1059,2.398481578705632
1061,2.392091507842405
1063,2.298860958097673
1064,2.217607997155949
1066,2.1573606781778434
1067,2.436567213160243
1069,2.140365229411822
1070,2.2765195363096997
1071,2.263541168120505
1075,2.4184967622230102
1077,2.57632424671053
1078,2.598162206689641
1079,2.592534100426141
1082,2.253993904116985
1085,2.4240357271783424
1087,2.4561348186404595
1088,2.3881463979230775
1089,2.3037299880028583
1091,2.411549653479552
1092,2.5681308572127524
1093,2.4031605405307097
1094,2.371476661443153
1096,2.4251636154100717
1099,2.634948721929251
1100,2.590940355903989
1102,2.429623668662156
1105,2.435697178163655
1106,2.4190720897631217
1109,2.4341227557020026
1110,2.521100593438525
1111,2.297852187286309
1112,1.903862816858955
1113,2.219944802885266
1114,2.4788800116982714
1115,2.31630596562218
1117,2.5471667502681834
1118,2.209104181864177
1119,2.2525433221807125
1120,2.359801337137675
1122,2.4096745633330885
1123,2.339922366296468
1124,2.6437466601866766
1125,2.103559124649861
1126,2.59831172723857
1127,2.59831172723857
1130,2.5386312657808636
1131,2.47740688144018
1133,2.312018375244332
1136,2.6113291784517827
1137,2.0358246523414287
1139,2.3175986743449415
1140,2.449293257792478
1141,2.4051893265562043
1143,2.4045775895427437
1144,2.37788648705275
1147,2.452684553409489
1149,2.4441647428332067
1150,2.3760474885873024
1152,2.186957958965001
1153,2.4088074745155637
1154,2.544713231410369
1156,2.4498345921240228
1157,2.1876617676020276
1158,2.546881856301052
1160,2.309280825584106
1161,2.4080933710655277
1162,2.4096602378464445
1163,2.5411639775131736
1166,2.3924899379292794
1167,2.151452576708472
1169,2.4523280589782575
1170,2.412480411967251
1173,2.4093707843973347
1174,2.3244057925744994
1175,2.519659300303773
1178,2.4520438254312493
1179,2.5515252298182807
1181,2.271312269808623
1182,2.303497427759477
1183,2.412852188931837
1184,2.1974669181599107
1186,2.4175615818412415
1187,2.396036553999371
1188,2.264994164221023
1189,2.5144785317833955
1190,2.544200487053792
1193,2.6666525517804343
1194,2.641744722603668
1197,2.2970399952638263
1198,2.397897329951684
1199,2.54182390061685
1200,2.152848745497459
1201,2.45926119595608
1202,2.260106823296639
1203,2.137164985437392
1204,2.222919600834536
1207,2.4950475829376497
1209,2.3600224369747904
1210,2.517449661106056
1211,2.6194090924083255
1213,2.2788708498752115
1214,2.247885989982974
1217,2.557886270116575
1219,2.289531599386244
1221,2.1752168292373595
1222,2.361129618401154
1223,2.361129618401154
1225,2.3302102396557784
1226,2.249313809182027
1229,2.3071152851146217
1232,2.2872511326376594
1233,2.2103500934262064
1234,2.524655700849442
1235,2.524655700849442
1236,2.211796938785847
1239,2.2203906938340916
1240,2.419765086579009
1241,2.3217265922134502
1242,2.6005543217947737
1244,2.328397155896932
1245,2.4992895269686484
1246,2.4745566480238557
1247,2.36923165471595
1249,2.597018679228676
1250,2.4435075816899348
1251,2.5901515368251733
1254,2.470859966175586
1255,2.5514447099261797
1256,2.5901515368251733
1258,2.6280655393299663
1259,2.52451827583177
1260,2.4481153813738463
1261,2.366089028169199
1262,2.303849031395128
1263,2.4233784511076655
1264,2.5790072922895537
1265,2.209926807861495
1268,2.2879277825310247
1269,2.504394956182362
1270,2.5315053950790043
1271,2.5057459077483513
1272,2.587262845643844
1274,2.583627603949107
1277,2.312864761183554
1278,2.431105179495092
1280,2.1340408577878116
1281,2.485742672684409
1282,2.398742341625716
1283,2.4742420807882466
1284,2.57745628455094
1285,2.288503348940803
1286,1.9971220182688134
1288,2.4465059173355415
1290,2.336680557906558
1292,2.301306182054865
1293,2.3787948774151038
1294,2.361497295510277
1295,2.172533793005375
1297,2.2231475261715192
1298,2.40665480698119
1299,2.1373254263216612
1301,2.186878111910863
1304,2.558029586291578
1305,2.634529125240631
1306,2.5738173993732714
1307,2.2661103771401607
1308,2.468929222655141
1309,2.2143718112324495
1310,2.2077056971298017
1311,2.2888080217756714
1312,2.2283155216450217
1313,2.5412622822400044
1314,2.512285847801691
1315,2.4141724227634414
1318,2.5380421425669275
1319,2.500296423440177
1321,2.3851052620380018
1322,2.25812852754021
1324,2.370720618103438
1325,2.282752036625971
1327,2.35317265186128
1328,2.3556273787498574
1329,2.396178844794069
1330,2.2959892013451157
1331,2.321009111312933
1332,2.3161631012121187
1333,2.3099852849902764
1334,2.3514703218498205
1336,2.3479016995634523
1337,2.217021217457729
1339,2.22802021343921
1341,2.45994963148275
1342,2.500934907013001
1343,2.3078090120742045
1346,2.5362632293407863
1350,2.397051846424233
1351,2.483531944661544
1352,2.262173890914861
1353,2.5011890660860057
1354,2.4784844356324824
1358,2.2786792710984254
1360,2.274423023540725
1361,2.414026086625475
1362,2.5294018205740327
1363,2.2195403899954504
1365,2.342765970121617
1367,2.239567360948061
1368,2.250701072994508
1369,2.271412376679839
1370,1.8876543524818328
1371,2.574072015355196
1372,2.296723587547923
1373,2.296723587547923
1374,2.432781861469123
1375,2.4596876829961825
1376,2.4131725201018273
1378,1.9405896817098793
1379,2.0547756461731956
1380,2.0212161294135416
1381,2.1316128278367463
1382,1.9499074440448807
1383,2.097932647248027
1384,2.1813299638364168
1385,2.1813299638364168
1386,2.256641023567124
1389,2.584847993855607
1390,2.5036274419419007
1391,2.5855645705025307
1392,2.454072807768507
1393,2.0112974146005786
1396,2.601140817636256
1398,2.634382080883808
1400,2.861850884672785
1402,2.5383750364138997
1404,2.4895478575290007
1406,2.456335873798103
1407,2.0372489085990377
1409,2.3321570776377727
1410,2.3660388548211335
1411,2.3463243632822754
1412,2.459013310249779
1413,2.2720887081541012
1415,2.1280704172322915
1416,2.212210531352339
1417,2.474610595709086
1418,2.308207681709259
1420,2.287680431127905
1421,2.281616584370128
1423,2.2010018775322124
1424,2.0933775881972174
1425,2.2695369649003867
1426,2.2611211027925857
1428,2.3070659422254667
1429,2.178856721658116
1430,2.1229740963121753
1432,2.44092225709654
1435,2.311308422932152
1437,2.3538273372770817
1438,2.1849758524685057
1440,2.455155070105281
1441,2.3715287710526005
1442,2.370075406842996
1445,2.176002539693599
1446,2.150439648502498
1447,2.2470931693840663
1448,2.3188737081429585
1450,2.082371795572594
1451,2.200809057520714
1452,2.2966149685374
1455,2.2802144946777294
1456,2.258158074241931
1457,1.9600840981307313
1459,2.4501079641012895
1460,2.295509542090484
1461,2.389646751704068
1462,2.3654161369510236
1463,2.3653733488972715
1464,2.3329130870522055
1465,2.3426686485946364
1466,2.4019918775108673
1467,2.393110601542033
1469,2.577595232019905
1470,2.497448577263934
1474,2.2165424059689043
1475,2.149056129733366
1476,2.4356882650773573
1477,1.9834399999999994
1478,2.44876694375137
1480,2.3028761669481237
1482,2.3508681626842933
1484,2.500866944579459
1485,2.443515383149068
1488,2.29762352724914
1489,2.540003487076156
1493,2.358470072984901
1494,2.3148646606072645
1495,2.3867091853366063
1498,2.4353206728121886
1499,2.2867842452554963
1500,2.331606274911534
1502,2.495561727625368
1503,2.223317145274533
1505,2.4817596687715606
1507,2.2636109185911706
1508,2.1579068851819705
1510,2.478624974492685
1511,2.1418249280271886
1513,2.5089035131002393
1514,2.2367921533486386
1515,2.3318473052874937
1516,2.2992244391088597
1517,2.3593600617003707
1518,2.27801197191525
1519,2.213625395127748
1520,2.283493971176705
1521,2.4097995244224415
1522,2.240064853271725
1523,2.609658025013763
1524,2.369496110935951
1525,2.322954629585051
1526,2.3278455274869914
1527,2.55034296354292
1529,2.301111181663631
1530,2.3332554345919405
1531,2.2657804085196656
1532,2.3457631872973894
1533,2.274423023540725
1534,2.418327625087013
1535,2.4023450917790585
1536,1.8098814169570256
1537,1.8098814169570256
1539,2.599888837254485
1540,2.4233416454596735
1541,2.3250997307085925
1543,2.483460539231818
1544,2.3624869901889265
1545,2.510077810375126
1547,2.7481786503298675
1549,2.474837148614635
1550,2.4697794957054624
1551,2.334995572813344
1552,2.227000128038046
1553,2.3321568909699413
1555,2.479742873261804
1556,2.6286471704503778
1557,2.452223863142735
1558,2.383300911934432
1559,2.5284725278107123
1563,2.2759411526193714
1564,2.4827965484711507
1565,2.3367647558827254
1566,2.544384349765894
1567,2.544384349765894
1570,2.391081787630752
1573,2.580147681917238
1574,2.409736955877454
1575,2.0700443604146503
1579,2.3548282891179086
1580,2.268527755071899
1581,2.398944870924109
1582,2.4600316453639093
1583,2.401738914316467
1584,2.246806500361464
1585,2.058693058060283
1586,2.4124138561448865
1589,2.3264748566357714
1590,2.3164098778646998
1591,2.355098695965926
1592,2.4206448788624764
1594,2.6696437230527152
1596,2.6129672073732717
1597,2.4198893137139454
1598,2.6036633978494623
1599,2.5739984684016988
1600,2.5530872073732715
1601,2.348793863452349
1602,2.4597211428571417
1603,2.689611057990072
1604,2.3535795530217296
1605,2.3024174392660144
1606,2.4130264077261345
1607,2.071679516406595
1608,2.111544948816718
1611,2.1774130702046923
1613,2.274748683012381
1614,2.3328320351046052
1615,1.8524580240635715
1618,2.2482522074121962
1619,2.363666492138247
1620,2.397378412070041
1621,2.4643312251824288
1623,2.4831997035345115
1625,2.5952088110311626
1626,2.4680678841888644
1628,2.2615690789787704
1629,2.4161896997758787
1630,2.1594470084437285
1631,2.1606735376343056
1632,2.1426157326234314
1635,2.404560975094002
1636,2.3489621467158663
1638,2.418223666769925
1639,2.223231910756225
1641,2.249355261843585
1642,2.4057897427189907
1644,2.057197793332651
1646,2.3577097080898684
1649,2.1631453216746515
1650,2.063149381329013
1651,2.0570387511138004
1652,2.3080748578496997
1658,2.417716880022174
1659,2.3459982083617024
1660,2.207050767415164
1662,2.341472061424778
1663,2.2364381888223543
1665,2.1443186291373157
1666,2.084215661992779
1668,1.9795507362386604
1674,2.1988479594514017
1676,2.392420181580133
1678,2.5382889390919328
1679,2.57387027244278
1680,2.22023044214579
1682,2.539687506694459
1683,2.320373182937698
1684,2.3669891602870514
1685,2.5515035196552636
1686,2.5360383690589017
1687,2.3303163596144114
1688,2.5849722920607774
1689,2.466556185538038
1690,2.6463060061286874
1693,2.403187331288269
1694,2.4145645703985443
1695,2.555919082582094
1697,2.640942205997211
1698,2.5358488434531976
1699,2.5228614655094055
1700,2.612643268354488
1701,2.415134485548775
1706,2.486741908469428
1707,2.5763215029630415
1708,2.590725832622177
1709,2.390099771108837
1710,2.1407656913021613
1711,2.5059317755717094
1712,2.6400715018315015
1714,2.5512923921854904
1716,2.32297745030049
1717,2.1467921181936225
1718,2.201492891968993
1719,2.44182901412725
1720,2.5153672104718146
1723,2.460722975217048
1725,2.2137356624435394
1727,2.2057116321055834
1728,2.2402173046031595
1729,2.2862465680322575
1730,2.2482365005890763
1732,2.34425941936143
1734,2.34760359296161
1735,2.436624784009159
1736,2.304935001270197
1737,2.4345654322260954
1739,2.368443563560428
1743,2.5201703467188303
1744,2.5486478508110597
1745,2.292889887486445
1747,2.304013769194924
1748,2.3310171007472924
1750,2.5020488326526658
1751,2.390571768935096
1752,2.2872344894439824
1754,2.5737172715677183
1755,2.346869637465107
1756,2.3337065236917542
1757,2.2473429389502
1758,2.5678855700042487
1759,2.4093059839008664
1760,2.332274370004862
1761,2.4317501353149185
1763,2.418795636195263
1764,2.2199551119170624
1766,2.4225300344029166
1767,2.503410449081157
1768,2.3807391067050836
1769,2.385103458188085
1770,2.470322098331959
1772,2.600105880758807
1773,2.8153877837372274
1775,2.0810681548896697
1776,2.322309460859285
1778,2.453559981421512
1781,2.316421832484019
1783,2.6063220387812596
1787,2.3064720514066677
1788,2.1348501274294023
1789,2.3954222636487694
1791,2.372875392050339
1792,2.354254921811656
1793,2.3805912029883163
1794,2.3739339710651204
1795,2.3419346200577236
1796,2.3419346200577236
1798,2.2880696620533767
1799,2.365148064384171
1800,2.2767226096696276
1801,2.598821436942099
1802,2.598821436942099
1803,2.4332802856532334
1806,2.4815089793994285
1807,2.4940214801722247
1808,2.056257228874729
1809,2.33261150297099
1810,2.3871533428938556
1812,2.152376413370284
1813,2.4099006404540204
1814,2.1526719910224164
1817,2.132243506729583
1819,2.1550705870501576
1820,2.2195374266085808
1822,2.346607083066798
1823,2.426622504891638
1825,2.537174435147373
1826,2.5479831308303305
1827,1.9969915928138753
1828,2.454353195890534
1831,2.507269850803356
1832,2.472048352270243
1833,2.505623536512115
1834,2.1954423748339695
1836,2.4122671062740526
1837,2.439107384276671
1838,2.534811082731689
1839,2.4237647052183484
1840,2.3160013239195636
1842,2.4840638635459533
1843,2.257607526265209
